Store,avg_forecast_demand,avg_safety_stock,avg_reorder_point,avg_recommended_inventory,avg_stockout_risk_pct
328,4495.343572222222,5133.358115327236,36600.763120882795,68068.16812643834,5.000000000000005
329,7041.200883333334,8856.1203567391,58144.52654007243,107432.93272340577,5.0000000000000036
330,4141.600358333333,3954.9027069439344,32946.10521527726,61937.3077236106,5.000000000000005
331,5583.471891666666,6001.998150120646,45086.30139178731,84170.60463345397,5.0000000000000036
332,3598.2810194444446,5281.996456747512,30469.96359285862,55657.93072896973,5.000000000000003
333,9956.711075000001,9259.465621286889,78956.44314628688,148653.42067128688,5.000000000000006
334,5374.371994444445,4225.7390185501245,41846.34297966123,79466.94694077235,5.000000000000004
335,13992.344180952381,22932.542958644608,120878.95222531127,218825.36149197794,5.000000000000005
336,13291.640833333333,14392.020413074117,107433.50624640746,200474.99207974077,5.000000000000006
337,5221.979388888889,3875.9368683112957,40429.79259053352,76983.64831275574,5.000000000000005
338,6799.259377777777,8020.41439596179,55615.23004040624,103210.04568485069,5.000000000000005
339,5310.390547222221,5120.260951734234,42292.99478228979,79465.72861284536,5.000000000000004
340,6819.7656916666665,7858.995099004316,55597.35494067098,103335.71478233764,5.000000000000005
341,5776.195227777778,5868.43651461738,46301.803109061824,86735.16970350627,5.000000000000005
342,11324.295652777779,9378.37428735692,88648.44385680136,167918.5134262458,5.000000000000003
343,8095.785680555556,9628.055306293329,66298.55507018222,122969.05483407111,5.000000000000004
344,9602.267491666666,12551.129471069891,79767.00191273655,146982.8743544032,5.000000000000005
345,4144.27565,4608.430766174557,33618.360316174556,62628.28986617456,5.0000000000000036
346,7832.580455555556,6875.655965468113,61703.71915435701,116531.78234324588,5.000000000000004
347,5213.656425,4036.2602711199984,40531.855246119994,77027.45022112,5.0000000000000036
348,8794.574147222222,6235.176122887448,67797.195153443,129359.21418399856,5.000000000000004
349,8644.286105555555,4770.355525182314,65280.358264071205,125790.36100296008,5.0000000000000036
350,6977.913583333333,8347.13358598429,57192.528669317624,106037.92375265095,5.000000000000004
351,6269.237130555555,6219.562244118425,50104.22215800732,93988.88207189621,5.0000000000000036
352,6609.318402777778,4921.973823055695,51187.20264250014,97452.43146194458,5.000000000000002
353,6891.118304761904,6028.445267957255,54266.273401290586,102504.10153462391,5.000000000000004
354,8562.692861111113,8192.27704447686,68131.12707225463,128069.97710003241,5.000000000000004
355,9000.198383333332,8971.8150400621,71973.20372339543,134974.59240672877,5.0000000000000036
356,6240.086233333333,4242.037152136124,47922.64078546946,91603.24441880279,5.000000000000004
357,7847.1029055555555,8217.679436670162,63147.39977555905,118077.12011444794,5.000000000000005
358,10004.022891666666,11027.062137610224,81055.2223792769,151083.38262094356,5.000000000000004
359,6469.1025666666665,5135.298715679499,50419.01668234616,95702.73464901284,5.000000000000003
360,6858.087525,7919.894537540344,55926.50721254034,103933.11988754035,5.000000000000004
361,6214.645969444445,6842.938328099988,50345.460114211106,93847.98190032221,5.000000000000003
362,9167.654955555556,9010.298136666017,73183.8828255549,137357.4675144438,5.000000000000004
363,7181.265422222223,6891.695761723742,57160.5537172793,107429.41167283485,5.000000000000004
364,5180.698361111111,5125.698218681675,41390.58674645945,77655.47527423724,5.0000000000000036
365,5351.589794444444,5488.718727176551,42949.84728828767,80410.97584939878,5.0000000000000036
366,6023.9558777777775,8397.389922198085,50565.081066642524,92732.77221108698,5.000000000000004
367,5497.082758333334,7163.469786208685,45643.04909454202,84122.62840287534,5.0000000000000036
368,10125.947441666667,15311.503422787626,86193.13551445429,157074.76760612096,5.0000000000000036
369,6358.685388888889,5778.442136301311,50289.239858523535,94800.03758074576,5.000000000000001
370,8143.947541666666,8487.77322756166,65495.40601922833,122503.03881089498,5.000000000000005
371,6545.27045,8005.185996999615,53822.07914699961,99638.97229699961,5.000000000000004
372,9684.733661111111,10701.073893201514,78494.20952097929,146287.34514875707,5.000000000000003
373,4569.742711111111,3293.927321282742,35282.12629906052,67270.3252768383,5.000000000000007
374,7182.244502777778,8234.859482452435,58510.57100189688,108786.28252134132,5.000000000000003
375,9492.910372222223,15521.828021510482,81972.20062706603,148422.5732326216,5.000000000000006
376,7999.622797222222,10625.948751674918,66623.30833223047,122620.66791278603,5.000000000000004
377,8069.713424999999,8535.453133429932,65023.44710842994,121511.44108342992,5.000000000000004
378,7111.263,6418.400351465996,56197.241351466,105976.082351466,5.000000000000004
379,4106.402983333333,4468.4545599129,33213.27544324623,61958.09632657957,5.000000000000004
380,14672.292666666666,13150.395841393145,115856.44450805982,218562.4931747265,5.000000000000001
381,9058.642666666667,10227.82946927269,73638.32813593936,137048.82680260603,5.000000000000004
382,7833.495183333334,9467.101275156567,64301.56755848989,119136.03384182323,5.000000000000004
383,16362.0335,11158.612931625852,125692.84743162587,240227.08193162584,5.000000000000006
384,9313.73781111111,12035.181703391017,77231.3463811688,142427.51105894658,5.0000000000000036
385,6992.5073555555555,8601.932642943888,57549.484131832774,106497.03562072167,5.000000000000004
386,7229.968805555556,8278.54354068752,58888.32517957641,109498.1068184653,5.000000000000004
387,9535.215433333333,11249.216493217353,77995.72452655068,144742.23255988403,5.000000000000004
388,10215.618591666665,10633.055091519298,82142.38523318597,153651.71537485265,5.000000000000005
389,10958.166844444444,10517.64394869758,87224.81185980869,163931.9797709198,5.0000000000000036
390,11643.162861111112,12776.393579992298,94278.53360777008,175780.67363554786,5.000000000000008
391,5458.243988888888,8108.132319622532,46315.84024184475,84523.54816406698,5.000000000000005
392,7371.148188888889,10001.564011846178,61599.60133406839,113197.63865629063,5.0000000000000036
393,6102.807602777778,6355.129186977541,49074.78240642199,91794.43562586643,5.000000000000004
394,8576.725108333332,8788.72650436123,68825.80226269456,128862.8780210279,5.0000000000000036
395,4056.433011111111,3972.2220174524355,32367.25309523021,60762.28417300799,5.000000000000002
396,10445.42123888889,14008.803629565307,87126.75230178754,160244.70097400976,5.000000000000006
397,6067.702355555555,7393.824444116179,49867.740933005065,92341.65742189396,5.0000000000000036
398,5435.462641666667,6761.738093624223,44809.97658529089,82858.21507695755,5.0000000000000036
399,5907.845916666667,6273.041729398279,47627.96314606495,88982.88456273162,5.000000000000004
400,8814.036558333333,12121.919731521777,73820.17563985511,135518.43154818844,5.000000000000004
401,7533.632366666668,11567.704901045076,64303.13146771173,117038.55803437841,5.000000000000005
402,5790.281013888889,5797.2152382126305,46329.18233543485,86861.14943265708,5.0000000000000036
403,7863.911527777778,7835.10816971622,62882.488864160674,117929.8695586051,5.000000000000003
404,5021.965008333334,5928.718636493733,41082.473694827066,76236.2287531604,5.000000000000004
405,4671.860319444445,7710.571089805673,40413.59332591679,73116.6155620279,5.000000000000004
406,7087.478963888889,6874.589873876965,56486.94262109919,106099.29536832141,5.0000000000000036
407,4187.172033333333,3335.448868712393,32645.653102045722,61955.85733537906,5.000000000000005
408,4834.580416666667,4505.982030929776,38348.04494759644,72190.1078642631,5.000000000000004
409,6205.546075,6553.020938744692,49991.84346374469,93430.66598874469,5.0000000000000036
410,6673.03945,8215.614864538824,54926.89101453883,101638.16716453881,5.0000000000000036
411,9411.29501388889,9947.633890048804,75826.69898727103,141705.76408449325,5.000000000000006
412,9116.705558333335,9156.489900945426,72973.42880927876,136790.3677176121,5.000000000000005
413,6921.384236111111,7358.951000755185,55808.64065353296,104258.33030631073,5.000000000000005
414,6678.249497222223,5982.974615943271,52730.721096498826,99478.46757705438,5.000000000000004
415,6082.860891666667,7655.780346754236,50235.806588420906,92815.83283008757,5.000000000000004
416,11179.39025,9601.295974717244,87857.02772471723,166112.75947471723,5.0000000000000036
417,7215.9755138888895,9975.521060448176,60487.3496576704,110999.17825489263,5.0000000000000036
418,5210.253169444444,7577.105245546488,44048.8774316576,80520.64961776871,5.000000000000004
419,5266.308166666667,6095.785602026891,42959.94276869356,79824.09993536022,5.0000000000000036
420,5052.6069916666665,3773.138652390948,39141.38759405762,74509.63653572429,5.000000000000004
421,9608.67413611111,9082.868422735935,76343.58737551371,143604.30632829148,5.000000000000004
422,4325.384738888889,3108.2019868961884,33385.89515911841,63663.58833134063,5.000000000000005
423,12110.478892857142,9531.473224678592,94304.8254746786,179078.1777246786,5.000000000000007
424,7659.587591666666,7674.776268381315,61291.88941004799,114909.00255171464,5.000000000000007
425,3437.6773583333334,3858.879491558495,27922.620999891828,51986.36250822517,5.000000000000006
426,5018.408027777778,5481.928821898009,40610.78501634245,75739.6412107869,5.000000000000005
427,7371.005133333333,11271.71592979315,62868.75186312649,114465.78779645982,5.0000000000000036
428,6442.953622222222,5397.702382557842,50498.3777381134,95599.05309366895,5.000000000000005
429,5251.367358333333,5336.545284329355,42096.11679266269,78855.68830099603,5.000000000000005
430,8381.403480555555,6801.9729085384115,65471.797272427306,124141.62163631618,5.000000000000002
431,9876.830469444445,8349.539162807856,77487.35244891896,146625.16573503008,5.0000000000000036
432,11557.756805555555,11045.112587365282,91949.41022625417,172853.70786514308,5.000000000000006
433,5273.034452380952,8949.897804924942,45861.13897159161,82772.38013825828,5.0000000000000036
434,10185.189386111111,7886.503268057377,79182.82897083515,150479.15467361294,5.0000000000000036
435,3175.4848527777776,3569.741964061298,25798.135933505742,48026.52990295019,5.0000000000000036
436,5457.0891,5406.862702478861,43606.486402478855,81806.11010247885,5.000000000000005
437,7155.105775,8047.313367605904,58133.053792605904,108218.7942176059,5.000000000000005
438,5702.030513888889,8499.3033356963,48413.51693291852,88327.73053014075,5.0000000000000036
439,7017.916741666667,8317.163512323095,57442.58070398976,106567.99789565643,5.0000000000000036
440,5321.805547222222,5983.635108785227,43236.27393934078,80488.91276989634,5.0000000000000036
441,6839.1713500000005,6146.811391839433,54021.01084183944,101895.21029183944,5.000000000000006
442,4452.133708333333,5189.611561292208,36354.54751962554,67519.48347795889,5.0000000000000036
443,5228.646791666667,5754.79102448398,42355.31856615064,78955.84610781731,5.0000000000000036
444,11534.181499999999,9309.057706311862,90048.32820631185,170787.59870631187,5.000000000000006
445,8470.309933333332,7428.80557905592,66720.97511238925,126013.14464572258,5.000000000000001
446,4557.253480555555,6432.356243412496,38333.130607301384,70233.90497119028,5.0000000000000036
447,5315.012169444444,4041.7725559819914,41246.8577420931,78451.94292820421,5.000000000000007
448,8763.213280555556,9250.858071182047,70593.35103507094,131935.84399895984,5.0000000000000036
449,10447.898136111111,13074.153152041717,86209.4401048195,159344.72705759725,5.000000000000007
450,8859.052180555555,8279.751345003588,70293.11660889248,132306.48187278135,5.0000000000000036
451,5691.902011111111,5994.028972765768,45837.343050543546,85680.65712832131,5.000000000000004
452,4699.440177777778,6667.444168477824,39563.52541292227,72459.6066573667,5.000000000000004
453,9657.030907142858,11879.673472386998,79478.88982238699,147078.106172387,5.000000000000004
454,5935.330208333334,9890.175296227033,51437.48675456037,92984.79821289371,5.000000000000006
455,7673.914833333333,6853.552068693982,60570.955902027315,114288.35973536066,5.0000000000000036
456,6023.454522222222,7102.74299670407,49266.92465225962,91431.10630781518,5.000000000000004
457,5429.816802777777,5732.665594092435,43741.38321353688,81750.10083298133,5.000000000000004
458,7285.182269444445,8096.334411461499,59092.61029757262,110088.88618368372,5.0000000000000036
459,9220.477466666667,12078.045118237846,76621.3873849045,141164.72965157116,5.0000000000000036
460,3808.3248027777777,6210.895979020525,32869.16959846497,59527.443217909415,5.000000000000004
461,4489.417105555555,4546.9352661721205,35972.85500506101,67398.7747439499,5.000000000000005
462,4536.690761111111,5956.933080212003,37713.76840798978,69470.60373576755,5.000000000000005
463,6207.5238500000005,7764.377218658315,51217.044168658314,94669.71111865832,5.000000000000006
464,10278.918563888888,6961.340537082546,78913.77048430477,150866.200431527,5.000000000000004
465,7959.473413888889,8744.33293367501,64460.64683089723,120176.96072811946,5.000000000000007
466,7905.286922222222,10871.19147758293,66208.19993313849,121545.20838869404,5.000000000000004
467,13663.70863888889,11497.05627415303,107143.01674637526,202788.9772185975,5.0000000000000036
468,5901.720183333334,5935.847533854462,47247.88881718779,88559.93010052113,5.0000000000000036
469,11461.225722222222,12507.630683859257,92736.21073941482,172964.79079497035,5.000000000000004
470,12027.542819444445,11035.253370937806,95228.05310704891,179420.85284316004,5.000000000000002
471,6873.926222222222,5883.782605757031,54001.26616131259,102118.74971686814,5.0000000000000036
472,5183.813708333333,4658.298719458086,40944.994677791416,77231.69063612475,5.0000000000000036
473,3412.8029138888887,4386.368910858527,28275.98930808075,52165.609705302966,5.000000000000005
474,7579.372083333334,9215.637587675215,62271.242171008555,115326.84675434188,5.0000000000000036
475,6386.714202777777,6061.885516389487,50768.884935833936,95475.88435527838,5.000000000000006
476,5908.293305555556,8759.438083916788,50117.49122280567,91475.54436169456,5.000000000000004
477,6376.4284472222225,6608.757058484485,51243.75618904005,95878.7553195956,5.000000000000004
478,6743.206719444444,8340.036932872079,55542.48396898319,102744.9310050943,5.0000000000000036
479,11114.410827777778,11687.480402682435,89488.35619712688,167289.23199157132,5.000000000000004
480,4669.55625,6736.260753903572,39423.15450390357,72110.04825390357,5.000000000000004
481,5702.7812861111115,6222.792726418691,46142.26172919647,86061.73073197425,5.000000000000005
482,7454.929688888888,6866.483677898591,59050.991500120814,111235.49932234304,5.0000000000000036
483,5058.062386111112,8827.853785917787,44234.290488695566,79640.72719147334,5.0000000000000036
484,7436.452075,6296.76583095509,58351.9303559551,110407.09488095509,5.000000000000005
485,5215.2029,4645.378607321432,41151.798907321434,77658.21920732144,5.0000000000000036
486,4414.3725138888885,5954.581819321204,36855.18941654343,67755.79701376565,5.000000000000004
487,7111.265755555555,6373.1094763690235,56151.96976525791,105930.8300541468,5.0000000000000036
488,3658.680036111111,3612.545209092523,29223.3054618703,54834.06571464808,5.0000000000000036
489,7652.7719916666665,13713.41301544695,67282.81695711362,120852.22089878027,5.0000000000000036
490,7862.622830555556,4867.686257858807,59906.046071747696,114944.40588563659,5.0000000000000036
491,6872.502822222222,7299.420229202864,55406.93998475841,103514.45974031398,5.000000000000005
492,7678.0772,7850.859435681286,61597.39983568128,115343.9402356813,5.000000000000007
493,9135.934083333334,9626.344990670203,73577.88357400353,137529.42215733684,5.0000000000000036
494,7588.478749999999,7373.6199385062055,60492.9711885062,113612.3224385062,5.000000000000005
495,5417.679944444444,6499.2506798141,44423.01029092521,82346.76990203632,5.000000000000004
496,7805.900419444444,9318.012292187848,63959.315228298954,118600.61816441006,5.0000000000000036
497,8566.273841666667,8031.531507254851,67995.44839892152,127959.36529058818,5.000000000000006
498,6873.074377777778,3843.783432491504,51955.30407693595,100066.8247213804,5.000000000000004
499,5531.254219444444,5092.964945562972,43811.74448167408,82530.5240177852,5.000000000000006
500,6036.456108333334,4107.89255308294,46363.085311416275,88618.2780697496,5.000000000000003
501,4797.816216666667,5155.19851634728,38739.91203301395,72324.62554968061,5.000000000000005
502,10115.691130555555,11273.445089277775,82083.28300316667,152893.12091705555,5.000000000000007
503,6996.446594444445,8742.265542954747,57717.391704065856,106692.51786517697,5.000000000000004
504,6683.005175,6030.360591840363,52811.396816840366,99592.43304184037,5.0000000000000036
505,4930.084805555555,5657.696043863715,40168.2896827526,74678.8833216415,5.000000000000004
506,7253.474511111111,9308.782613476207,60083.10419125398,110857.42576903176,5.000000000000005
507,8751.057555555555,9663.570972521848,70920.97386141073,132178.37675029962,5.000000000000004
508,7362.783747222223,9414.902920287006,60954.38915084256,112493.87538139812,5.000000000000006
509,6059.0075027777775,8592.349763964476,51005.40228340893,93418.45480285336,5.0000000000000036
510,8456.227791666666,10239.544310896645,69433.13885256331,128626.73339422996,5.000000000000004
511,5507.926763888889,2955.1959085472763,41510.6832557695,80066.17060299173,5.0000000000000036
512,6545.19906904762,4929.732818012617,50746.12630134595,96562.51978467929,5.000000000000004
513,17080.546888888886,13610.138460448914,133173.96668267113,252737.79490489338,5.000000000000003
514,6065.494013888889,8001.991481927013,50460.44957914923,92918.90767637145,5.0000000000000036
515,9264.746394444444,7548.367106538085,72401.59186764919,137254.8166287603,5.000000000000004
516,6195.559844444444,7932.974801836941,51301.89371294805,94670.81262405917,5.0000000000000036
517,6234.572811111111,8643.406635418376,52285.416313196154,95927.42599097393,5.000000000000004
518,5974.621838888889,8759.498422727314,50581.851294949534,92404.20416717176,5.000000000000005
519,5256.680980555556,5973.950510841265,42770.71737473015,79567.48423861904,5.0000000000000036
520,4108.671319444445,3678.6196437470153,32439.318879858125,61200.01811596923,5.000000000000005
521,5108.488458333333,5181.094742731675,40940.513951065004,76699.93315939834,5.0000000000000036
522,8510.061091666666,8800.943360543064,68371.37100220974,127941.79864387639,5.000000000000005
523,13640.761222222221,8078.2589893243985,103563.58754487995,199048.9161004355,5.0000000000000036
524,7454.613278571429,11970.975722422063,64153.26867242206,116335.56162242206,5.000000000000006
525,9058.627611111111,6520.317141627223,69930.710419405,133341.10369718276,5.0000000000000036
526,10492.293694444445,13849.60765312489,87295.663514236,160741.7193753471,5.000000000000004
527,11252.538125,8418.458871751525,87186.22574675153,165953.99262175153,5.000000000000004
528,10915.175727777778,13145.389089111168,89551.61918355561,165957.84927800007,5.0000000000000036
529,8095.868863888889,7181.46405090211,63852.54609812432,120523.62814534655,5.000000000000006
530,5969.256083333334,5140.5660819837085,46925.35866531704,88710.15124865038,5.000000000000005
531,5060.859769444444,3551.4439277750976,38977.46231388621,74403.48069999732,5.0000000000000036
532,11116.984430555554,6965.418495441725,84784.3095093306,162603.2005232195,5.000000000000003
533,10572.77488888889,11219.688852820262,85229.11307504248,159238.5372972647,5.000000000000004
534,7622.420883333333,11429.586611649705,64786.53279498304,118143.47897831637,5.000000000000003
535,8391.187986111112,9653.550368148397,68391.86627092617,127130.18217370396,5.0000000000000036
536,8390.057963888888,9858.521930411967,68588.92767763419,127319.33342485642,5.0000000000000036
537,6069.189133333333,6515.364118582991,48999.688051916324,91484.01198524966,5.000000000000004
538,3829.421813888889,5093.929217731781,31899.881914954007,58705.83461217622,5.000000000000002
539,11091.955958333334,7105.465575435149,84749.15728376848,162392.84899210182,5.000000000000004
540,6867.578986111112,7391.504530052758,55464.55743283054,103537.61033560832,5.0000000000000036
541,6918.6947222222225,8606.2035911994,57037.06664675495,105467.92970231052,5.0000000000000036
542,6039.9338472222225,6228.019897065413,48507.55682762097,90787.09375817652,5.000000000000004
543,2728.145433333333,5388.961092583054,24485.979125916387,43582.99715924972,5.000000000000006
544,13326.250819444445,18226.557974732197,111510.3137108433,204794.0694469544,5.000000000000006
545,11313.784283333334,14851.853494129147,94048.34347746248,173244.8334607958,5.0000000000000036
546,14367.581916666668,9955.485013405376,110528.55843007205,211101.63184673872,5.000000000000004
547,5920.392369444444,4697.764519598155,46140.51110570927,87583.25769182037,5.000000000000004
548,4979.960016666667,5980.9059335138,40840.626050180465,75700.34616684713,5.000000000000004
549,4785.321936111111,3876.1421596631053,37373.395712440884,70870.64926521866,5.0000000000000036
550,5655.028711111111,6487.030651641335,46072.23162941911,85657.4326071969,5.000000000000004
551,6677.901630555555,7597.397121944097,54342.708535832986,101088.01994972187,5.0000000000000036
552,7785.730911111112,14969.899843222487,69470.01622100027,123970.13259877806,5.0000000000000036
553,7115.864997222223,8300.302430447004,58111.35741100256,107922.41239155811,5.0000000000000036
554,5434.697027777777,4121.251018217932,42164.13021266238,80207.00940710683,5.000000000000004
555,4734.193975,4896.383873017923,38035.741698017926,71175.09952301793,5.0000000000000036
556,7176.8975527777775,8178.53250784873,58416.815377293184,108655.09824673762,5.000000000000004
557,4169.6717499999995,4995.4178834046315,34183.120133404635,63370.82238340463,5.0000000000000036
558,3223.4774805555553,3146.145911532692,25710.48827542158,48274.830639310465,5.000000000000004
559,5856.199252777778,9711.310723141207,50704.70549258565,91698.1002620301,5.000000000000005
560,14466.137847222222,12678.617349728776,113941.58228028433,215204.5472108399,5.0000000000000036
561,7120.451938888889,7702.521435576952,57545.68500779918,107388.8485800214,5.0000000000000036
562,17292.752333333334,11736.665837687875,132785.9321710212,253835.19850435454,5.000000000000003
563,4581.159311111111,4373.755848533401,36441.87102631118,68509.98620408896,5.000000000000003
564,6239.717686111111,5020.66612193277,48698.68992471055,92376.71372748833,5.000000000000003
565,6688.2611916666665,7686.777554067075,54504.60589573374,101322.4342374004,5.0000000000000036
566,5386.164086111112,6235.2309243712525,43938.37952714903,81641.52812992681,5.0000000000000036
567,5033.738147222222,6175.544969967921,41411.71200052348,76647.87903107904,5.0000000000000036
568,5232.364616666667,4742.999551315182,41369.55186798185,77996.10418464852,5.0000000000000036
569,4454.683547222222,3494.2436988750414,34677.028529430594,65859.81335998615,5.0000000000000036
570,4046.9530166666664,5132.685032694226,33461.356149360894,61790.02726602756,5.0000000000000036
571,8038.365594444444,8064.154790065099,64332.713951176214,120601.27311228734,5.000000000000006
572,7191.18531111111,7755.6919226893415,58093.98910046712,108432.2862782449,5.000000000000004
573,3793.9409583333336,5470.5425877988855,32028.12929613222,58585.716004465554,5.000000000000004
574,9179.039361111112,9333.694671782629,73586.97019956041,137840.2457273382,5.0000000000000036
575,5279.188861111111,11774.297734935899,48728.61976271368,85682.94179049146,5.000000000000004
576,6606.233919444445,8114.350657858888,54357.98809397,100601.62553008112,5.000000000000006
577,4751.315513888889,4274.272350985013,37533.48094820723,70792.68954542946,5.0000000000000036
578,9553.46485,9862.3045008947,76736.55845089469,143610.8124008947,5.000000000000006
579,7997.136908333333,8834.727063250364,64814.685421583694,120794.64377991702,5.000000000000006
580,9450.452844444444,6320.650718841947,72473.82062995306,138626.99054106418,5.000000000000006
581,5020.677177777778,8287.530766714131,43432.27101115858,78577.01125560302,5.0000000000000036
582,6402.483205555556,7863.210727396615,52680.59316628551,97497.97560517439,5.0000000000000036
583,4120.380269444444,4941.602927493421,33784.26481360453,62626.92669971564,5.000000000000006
584,4923.495577777778,4778.44436866551,39242.913413109956,73707.3824575544,5.0000000000000036
585,4860.866411111111,5833.047556779235,39859.11243455701,73885.1773123348,5.000000000000006
586,15249.732541666666,12724.806672347688,119472.93446401434,226221.06225568103,5.000000000000006
587,10688.727758333333,10661.653279569677,85482.74758790301,160303.84189623635,5.000000000000004
588,6381.0364666666665,5389.146320928259,50056.401587594926,94723.65685426159,5.0000000000000036
589,4981.119130555556,7450.186307668499,42318.02022155739,77185.85413544628,5.000000000000004
590,5135.355238888889,4884.56969376958,40832.0563659918,76779.54303821403,5.0000000000000036
591,5645.100683333334,5008.805513122022,44524.51029645536,84040.21507978869,5.0000000000000036
592,4436.4220749999995,5393.278702208764,36448.23322720876,67503.18775220876,5.0000000000000036
593,9548.69818888889,9151.050373814292,75991.93769603652,142832.82501825874,5.000000000000004
594,4229.598016666667,5069.526183088087,34676.712299754756,64283.89841642141,5.000000000000005
595,14665.834222222222,13601.606775857224,116262.44633141278,218923.28588696834,5.000000000000004
596,4733.871383333333,3310.696068559315,36447.79575189264,69584.89543522598,5.000000000000007
597,5070.303400000001,3927.123902417259,39419.24770241726,74911.37150241726,5.000000000000009
598,5475.2771555555555,4396.942352247821,42723.88244113671,81050.8225300256,5.0000000000000036
599,9688.689672222223,7893.293678402562,75714.12138395812,143534.94908951368,5.0000000000000036
600,7410.0574611111115,7111.83990493415,58982.24213271192,110852.6443604897,5.000000000000006
601,4868.994258333333,4980.014521636143,39062.974329969475,73145.93413830281,5.000000000000004
602,6406.044655555555,5941.713596320714,50784.0261852096,95626.33877409849,5.000000000000006
603,7154.985288888889,8830.490511552307,58915.38753377452,109000.28455599675,5.000000000000005
604,6881.773355555556,7234.20884583008,55406.622334718966,103579.03582360786,5.000000000000004
605,7327.925411111111,8548.801127473444,59844.279005251214,111139.756883029,5.0000000000000036
606,5654.643438888889,5760.047208882559,45342.55128110478,84925.05535332701,5.000000000000005
607,3739.4302277777774,7633.224679803247,33809.23627424769,59985.24786869214,5.0000000000000036
608,9824.829322222222,15956.41957884797,84730.22483440353,153504.0300899591,5.000000000000006
609,4756.529266666667,4960.68606290501,38256.39092957167,71552.09579623834,5.000000000000004
610,4139.153430555556,5279.243840709602,34253.317854598485,63227.39186848738,5.000000000000005
611,5701.080711111111,3855.4491853075806,43763.014163085354,83670.57914086313,5.000000000000005
612,6348.376705555555,8654.061888000333,53092.698826889224,97531.33576577812,5.000000000000004
613,6114.34555,5156.316774327561,47956.735624327564,90757.15447432756,5.000000000000005
614,6549.205141666667,5683.346070772118,51527.78206243878,97372.21805410545,5.0000000000000036
615,9087.325291666666,9045.223277192541,72656.50031885921,136267.77736052586,5.0000000000000036
616,8582.213202777777,8692.901789037174,68768.39420848162,128843.88662792608,5.000000000000005
617,6509.376027777778,8991.371187333612,54557.00338177806,100122.6355762225,5.000000000000005
618,7228.015586111111,6923.276486635361,57519.38558941314,108115.49469219093,5.0000000000000036
619,4123.084747222222,6016.560571292487,34878.15380184804,63739.7470324036,5.000000000000003
620,8274.551280555555,6032.529850097386,63954.388813986276,121876.24777787515,5.000000000000006
621,6007.821177777778,5941.232152314169,47995.98039675862,90050.72864120307,5.000000000000004
622,4344.902313888889,4571.581810229036,34985.89800745126,65400.21420467347,5.0000000000000036
623,6919.727227777777,8987.549168896549,57425.639763340994,105863.73035778543,5.0000000000000036
624,6981.196408333333,7920.010000484839,56788.38485881817,105656.75971715151,5.000000000000005
625,6608.878927777778,7467.570528938722,53729.723023383165,99991.87551782762,5.000000000000004
626,9300.714580555556,11256.626975673926,76361.62903956282,141466.6311034517,5.000000000000004
627,6526.192650000001,6891.8966624403,52575.2452124403,98258.5937624403,5.000000000000006
628,6194.599619444444,8600.493526330938,51962.69086244205,95324.88819855316,5.0000000000000036
629,6190.672716666667,5299.362280664242,48634.071297330906,91968.78031399757,5.000000000000009
630,5805.285502777778,9057.462253430818,49694.46077287526,90331.4592923197,5.000000000000004
631,5761.685963888889,5664.894665791126,45996.69641301335,86328.49816023557,5.0000000000000036
632,7377.9940333333325,6208.454251934191,57854.41248526753,109500.37071860087,5.000000000000008
633,7077.859191666666,5727.564320407889,55272.57866207455,104817.59300374122,5.000000000000005
634,6753.8056166666665,10154.006095365527,57430.645412032194,104707.28472869885,5.000000000000004
635,5867.158594444444,10495.38928772686,51565.499448837974,92635.60960994908,5.000000000000005
636,6619.873233333334,13307.4373351307,59646.54996846404,105985.66260179736,5.0000000000000036
637,8852.847600000001,7323.715970232773,69293.64917023276,131263.58237023276,5.0000000000000036
638,6038.046991666666,4652.2602130315845,46918.58915469825,89184.91809636491,5.000000000000004
639,4394.189044444444,5796.837073036708,36556.16038414782,67315.48369525892,5.000000000000004
640,12158.904930555556,12190.680867638956,97303.01538152785,182415.34989541673,5.000000000000004
641,5359.263836111111,7137.310238628459,44652.15709140624,82167.003944184,5.000000000000004
642,3422.798136111111,2688.343241591656,26647.930194369434,50607.51714714721,5.000000000000004
643,7505.160538888889,8604.544339072332,61140.66811129456,113676.79188351677,5.0000000000000036
644,8672.088758333333,7219.216227564571,67923.83753589791,128628.45884423124,5.000000000000004
645,10397.51601111111,11792.01188748301,84574.62396526079,157357.23604303857,5.0000000000000036
646,4916.909380555556,3855.7621292516496,38274.12779314054,72692.49345702943,5.000000000000002
647,5841.288161111112,7364.115073589294,48253.13220136707,89142.14932914484,5.0000000000000036
648,6348.743197222222,5970.625610130639,50411.82799068619,94853.03037124175,5.000000000000004
649,3661.7658888888886,6112.434025788276,31744.7952480105,57377.15647023272,5.000000000000004
650,6156.624397222222,4915.625095334859,48011.99587589041,91108.36665644596,5.000000000000004
651,7336.853841666667,5573.675536320913,56931.652427987574,108289.62931965425,5.000000000000006
652,6758.426377777778,9174.467713940785,56483.45235838523,103792.43700282968,5.000000000000004
653,6025.0780444444445,5823.780366112385,47999.32667722349,90174.87298833461,5.000000000000005
654,6654.274763888889,10831.260789370142,57411.18413659236,103991.10748381459,5.0000000000000036
655,8867.532641666667,10466.432247864746,72539.16073953142,134611.8892311981,5.000000000000004
656,3306.869988888889,3276.778490280295,26424.868412502517,49572.95833472474,5.000000000000007
